(21989, 21899162, 52)
(16132, 21900784, 49)
(16132, 21901012, 49)
(16132, 21901196, 49)
(14951, 21901340, 48)
(14951, 21901450, 48)
(14951, 21901560, 48)
(16365, 21901621, 49)
(16365, 21901666, 49)
(16132, 21901822, 49)
(16291, 21902229, 50)
(16331, 21902247, 51)
(17671, 21902261, 53)
(17432, 21902477, 50)
(17432, 21902657, 50)
(17432, 21903092, 50)
(18251, 21903555, 49)
(20787, 21903562, 50)
(20787, 21903789, 50)
(20906, 21904113, 50)
(19487, 21904401, 49)
(19487, 21904652, 49)
(19587, 21904662, 50)
(19686, 21904746, 50)
(19686, 21904779, 50)
(19686, 21904836, 50)
(19686, 21904916, 50)
(19586, 21905100, 49)
(19686, 21905151, 50)
(19587, 21905200, 50)
(19687, 21905209, 51)
(19687, 21905253, 51)
(19998, 21905585, 49)
(18699, 21905618, 49)
(18699, 21905838, 49)
(18762, 21906063, 49)
(18922, 21906733, 50)
(18923, 21906863, 51)
(22402, 21906998, 50)
(22397, 21907359, 50)
(22397, 21907504, 50)
(18493, 21908197, 48)
(18494, 21908218, 49)
(18494, 21908344, 49)
(18494, 21908354, 49)
(18532, 21908645, 48)
(18792, 21908776, 50)
(19392, 21908777, 56)
(19892, 21908778, 61)
(20392, 21908779, 66)
(20492, 21908780, 67)
(20892, 21908781, 71)
(21192, 21908782, 74)
(21212, 21908974, 74)
(20973, 21909285, 73)
(21373, 21909339, 77)
(21873, 21909340, 82)
(22473, 21909341, 88)
(23073, 21909342, 94)
(23573, 21909343, 99)
(23773, 21909344, 101)
(24048, 21909346.15102483, 105)
(24048, 21909623.87947843, 114)
(24048, 21910248.923183482, 135)
(24048, 21910109.111492217, 138)
(24048, 21910200, 138)
(24048, 21910439, 138)
(24048, 21910914, 138)
(24048, 21911253, 138)
(24048, 21911841, 137)
(24048, 21912021.319115344, 137)
(24048, 21912616.918711938, 143)
(24048, 21912907.918711938, 144)
(24048, 21914058, 144)
(24048, 21914233.918711938, 145)
(24048, 21914841.269635182, 145)
(24048, 21915470, 145)
(24048, 21916422.976069156, 147)
(24048, 21916702, 146)
(24048, 21916745, 147)
(24048, 21916860.081832916, 148)
(24048, 21918433.739268303, 146)
(24048, 21918527, 146)
(24048, 21919163, 146)
(24048, 21919697, 146)
(24048, 21919779, 151)
(24048, 21920086, 150)
(24048, 21920441, 150)
(24048, 21922419, 150)
(24048, 21922423.657199915, 151)
(24048, 21923898, 154)
(24048, 21924004.657199915, 152)
(24048, 21924532.564534552, 151)
(24048, 21926266, 169)
(24048, 21926615.396544382, 173)
(24048, 21927185, 177)
(24048, 21930695.059425224, 178)
(24048, 21931441.059425224, 178)
(24048, 21931888, 178)
(24048, 21931889, 177)
(24048, 21931889, 176)
(24048, 21931890, 175)
(24048, 21931982, 175)
(24048, 21932097, 187)
(24048, 21932280, 193)
(24048, 21933604.71485883, 195)
(24048, 21938390, 195)
(24048, 21939244, 195)
(24048, 21940118, 195)
(24048, 21940614, 195)
(24048, 21941110, 195)
(24048, 21941606, 195)
(24048, 21942102, 195)
(24048, 21942629, 195)
(24048, 21944049, 195)
(24048, 21946179, 195)
(24048, 21949973, 195)
(24048, 21950429.185185794, 195)
(24048, 21954593.71485883, 195)
(24048, 21956780, 195)
(24048, 21957314.538508456, 196)
(24048, 21957349.373263195, 197)
(24048, 21957376, 197)
(24048, 21957385, 197)
(24048, 21957687, 196)
(24048, 21957742, 195)
(24048, 21957779, 194)
(24048, 21957938.512236845, 194)
(24048, 21958013.813393123, 194)
(24048, 21958043.087422363, 195)
(24048, 21958079.135390982, 195)
(24048, 21958085.512236845, 195)
(24048, 21958160, 195)
(24048, 21958201.813393123, 194)
(24048, 21958220, 194)
(24048, 21958317, 192)
(24048, 21958504, 190)
(24048, 21958671, 189)
(24048, 21958804.176534124, 189)
(24048, 21958941, 188)
(24048, 21959096, 187)
(24048, 21959972, 184)
(24048, 21960219, 179)
(24048, 21960532, 173)
(24048, 21961325, 170)
(24048, 21961451, 169)
(24048, 21962156.557172295, 163)
(24048, 21962629.116750803, 163)
(24048, 21962737, 163)
(24048, 21962848, 161)
(24048, 21962960, 160)
(24048, 21963279, 156)
(18030, 21973128, 107)
(18784, 21973166, 108)
(18904, 21973526, 109)
(18924, 21974021, 109)
(19044, 21974217, 110)
(19218, 21974921, 102)
(19411, 21975515, 96)
(24048, 21975772.405239966, 92)
(24048, 21975952.781558223, 92)
(24048, 21976154.396544382, 90)
(24048, 21976735.405239966, 93)
(24048, 21977617, 88)
(24048, 21977675, 88)
(24048, 21977709, 88)
(24048, 21977762, 88)
(24048, 21978026.9139595, 89)
(24048, 21978155, 88)
(22766, 21978427, 86)
(22767, 21978466, 87)
(22226, 21978808, 82)
(23104, 21978874, 82)
(22194, 21979132, 81)
(23746, 21979445, 79)
(24048, 21979493.5607521, 81)
(24048, 21979711.87326684, 84)
(24048, 21979974, 84)
(24048, 21980381, 81)
(24048, 21980621.914423015, 83)
(24048, 21981090, 81)
(24048, 21981598, 80)
(24048, 21981876, 77)
(24048, 21982081.732191432, 79)
(24048, 21982176, 79)
(24048, 21982271, 78)
(24048, 21982424, 78)
(24048, 21982672, 78)
(24048, 21984734, 72)
(24048, 21984893.77719472, 72)
(24048, 21984971, 72)
(24048, 21985168, 72)
(24048, 21985443.015944272, 90)
(24048, 21985548, 90)
(24048, 21986514.588194802, 93)
(24048, 21986732, 92)
(24048, 21987577, 87)
(24048, 21988807, 85)
(24048, 21989096.545117814, 86)
(24048, 21989248, 86)
(24048, 21989454, 86)
(24048, 21991118.558138285, 86)
(24048, 21992240.31666342, 85)
(24048, 21992357, 84)
(24048, 21992468, 83)
(24048, 21992859, 83)
(24048, 21993238.057710283, 84)
(24048, 21993434, 84)
(24048, 21993996.36463827, 85)
(24048, 21994120, 84)
(24048, 21995238.430073477, 85)
(24048, 21995788, 83)
(24048, 21996459, 82)
(24048, 21996522, 80)
(24048, 21996914, 79)
(24048, 21998111.461032283, 82)
(24048, 21999272.1158502, 80)
(24048, 21999636, 79)
(24048, 22000490.352692097, 80)
(24048, 22000676, 80)
(24048, 22001714.816287044, 82)
(24048, 22001930.517101962, 81)
(24048, 22002527, 81)
(24048, 22003399, 81)
(24048, 22003619, 81)
(24048, 22003865, 81)
(24048, 22004207, 81)
(24048, 22005163.964097008, 81)
(24048, 22005501.1231564, 82)
(24048, 22005604.799177043, 83)
(24048, 22006447.73815078, 83)
(24048, 22006626.998781927, 81)
(24048, 22006868.92608966, 80)
(24048, 22007468.92608966, 80)
(24048, 22008068.92608966, 80)
(24048, 22008666.78209168, 81)
(24048, 22008668.92608966, 82)
(24048, 22009238, 79)
(24048, 22009318, 79)
(24048, 22010047.992077146, 81)
(24048, 22010295, 80)
(24048, 22010559, 80)
(24048, 22010764, 80)
(24048, 22010943.57171404, 81)
(24048, 22011095.28744568, 82)
(24048, 22011506, 81)
(24048, 22011974.819929697, 82)
(24048, 22014208, 75)
(24048, 22014513, 73)
(24048, 22016246.188365325, 75)
(24048, 22016979, 75)
(24048, 22017879.57451208, 76)
(24048, 22019172, 71)
(24048, 22019290, 71)
(24048, 22020224.32495306, 72)
(24048, 22020903, 72)
(24048, 22021030, 72)
(24048, 22021139, 72)
(24048, 22021851, 72)
(24048, 22022085, 71)
(24048, 22023071.057710283, 69)
(24048, 22023373.946734477, 66)
(24048, 22023931, 66)
(24048, 22025758.007051356, 67)
(24048, 22025961.007051356, 65)
(24048, 22026728, 65)
(24048, 22027328, 65)
(24048, 22028743.442333903, 68)
(24048, 22029496, 64)
(24048, 22033551.463618226, 72)
(24048, 22035227, 72)
(24048, 22035409, 72)
(24048, 22037175, 66)
(24048, 22037370.2938897, 67)
(24048, 22037451, 65)
(24048, 22037566, 64)
(24048, 22038138, 62)
(24048, 22038533.781853292, 61)
(24048, 22038706, 61)
(24048, 22042833.894652825, 54)
(22548, 22047572, 49)
(17116, 22051073, 45)
(17116, 22051186, 45)
(17116, 22051291, 45)
(17236, 22051317, 46)
(17236, 22051398, 46)
(17236, 22052092, 46)
(17276, 22052258, 47)
(17236, 22054401, 46)
(14820, 22055898, 46)
(14820, 22056000, 46)
(14740, 22056925, 46)
(14700, 22058213, 45)
(14820, 22058308, 46)
(14620, 22061554, 45)
(14700, 22063657, 45)
(14900, 22063727, 46)
(15020, 22063751, 47)
(15140, 22063766, 48)
(14900, 22063855, 46)
(14781, 22064064, 46)
(14981, 22064128, 47)
(14781, 22064256, 46)
(14781, 22064311, 46)
(14900, 22065193, 46)
(14900, 22065282, 46)
(14820, 22066177, 46)
(12045, 22067321, 44)
(12005, 22068305, 42)
(10705, 22068395, 41)
(10705, 22068480, 41)
(10705, 22068653, 41)
(10705, 22068749, 41)
(10685, 22068857, 40)
(10685, 22069166, 40)
(10965, 22069228, 41)
(11028, 22069715, 41)
(11092, 22069771, 42)
(11156, 22069909, 43)
(11196, 22070769, 44)
(11236, 22071058, 44)
(11157, 22071501, 44)
(11157, 22071706, 44)
(11476, 22071793, 44)
(11477, 22071811, 45)
(11797, 22071846, 46)
(11478, 22071909, 46)
(11476, 22072242, 44)
(12292, 22073012, 45)
(12572, 22073083, 46)
(12100, 22075388, 46)
(12180, 22075464, 46)
(12180, 22076457, 46)
(12180, 22076562, 46)
(12061, 22077007, 46)
(12062, 22077253, 47)
(12101, 22077275, 47)
(12101, 22077409, 47)
(12141, 22077472, 48)
(12142, 22077493, 49)
(12182, 22077505, 50)
(12181, 22078006, 49)
(12201, 22078027, 50)
(12221, 22078043, 51)
(12241, 22078068, 52)
(12819, 22078200, 52)
(12939, 22078438, 53)
(10939, 22079328, 52)
(11059, 22079333, 53)
(10859, 22079867, 52)
(10939, 22081271, 52)
(10939, 22081680, 52)
(10819, 22082745, 51)
(10299, 22084416, 51)
(9787, 22088929, 50)
(9867, 22090002, 50)
(9987, 22090038, 51)
(9867, 22090114, 50)
(9987, 22090157, 51)
(9867, 22090264, 50)
(9867, 22090374, 50)
(9867, 22090481, 50)
(9867, 22090589, 50)
(9867, 22091661, 50)
(10107, 22091894, 50)
(10467, 22091919, 51)
(10587, 22092043, 52)
(10507, 22093437, 52)
(9963, 22097131, 51)
(9899, 22097282, 50)
(9843, 22097698, 50)
(9883, 22097983, 51)
(9963, 22099676, 51)
(9843, 22100393, 50)
(9743, 22102359, 49)
(9823, 22102467, 49)
(9943, 22102512, 50)
(9863, 22106753, 50)
(9863, 22111258, 50)
(9823, 22111707, 49)
(9943, 22111816, 50)
(9943, 22112641, 50)
(9863, 22115725, 50)
(9943, 22116336, 50)
(11137, 22116560, 50)
(11257, 22116864, 51)
(11257, 22117752, 51)
(11377, 22117790, 52)
(11257, 22118247, 51)
(11257, 22118640, 51)
(11177, 22120162, 51)
(11257, 22121463, 51)
(12251, 22121530, 51)
(14201, 22121543, 52)
(17151, 22121552, 53)
(20051, 22121571, 54)
(23001, 22121576, 55)
(24048, 22121638.450702876, 57)
(24048, 22123106.473019335, 58)
(24048, 22123478, 58)
(24048, 22124648, 58)
(24048, 22126552, 57)
(24048, 22129167, 57)
(24048, 22133770, 57)
(24048, 22138366.682335254, 58)
(24048, 22138438, 58)
(24048, 22141582, 57)
(24048, 22141759, 57)
(24048, 22142513.565907996, 58)
(24048, 22142987.10290661, 60)
(24048, 22144433, 60)
(24048, 22144942, 60)
(24048, 22145114, 60)
(24048, 22146733, 60)
(24048, 22147408, 60)
(24048, 22150264, 58)
(24048, 22151963, 58)
(24048, 22156527, 57)
(24048, 22159070.448988646, 57)
(24048, 22161082, 55)
(24048, 22163555, 54)
(24048, 22165531, 54)
(24048, 22165880, 54)
(24048, 22167672, 54)
(24048, 22169223.688923176, 55)
(24048, 22170535, 54)
(24048, 22171012, 53)
(24048, 22171330, 53)
(24048, 22171625, 53)
(24048, 22171830.314890727, 54)
(24048, 22172001.314890727, 54)
(24048, 22172257, 54)
(24048, 22174268, 52)
(24048, 22175204.12531017, 54)
(24048, 22179491.813017417, 58)
(24048, 22179656.950870074, 59)
(24048, 22180044, 55)
(24048, 22184471, 54)
(24048, 22184741.832048725, 55)
(24048, 22186350, 54)
(24048, 22189396, 54)
(24048, 22194104, 54)
(24048, 22195025, 53)
(24048, 22195282.688923176, 53)
(24048, 22195428.688923176, 53)
(24048, 22195605.688923176, 53)
(24048, 22197806, 53)
(24048, 22197922, 53)
(24048, 22197993, 53)
(24048, 22198845, 53)
(24048, 22200093, 52)
(24048, 22201966, 50)
(24048, 22202039, 50)
(24048, 22203557, 49)
(24048, 22204341, 48)
(24048, 22205399.72529959, 55)
(24048, 22205845, 55)
(24048, 22206093.950870074, 55)
(24048, 22207304, 55)
(24048, 22208338, 55)
(24048, 22213129, 55)
(24048, 22217690, 50)
(24048, 22219222, 49)
(24048, 22220680, 49)
(24048, 22221627.157416265, 50)
(24048, 22222397, 50)
(24048, 22224261, 49)
(24048, 22224469, 49)
(24048, 22226984, 49)
(24048, 22228500.65483657, 50)
(24048, 22228655, 50)
(24048, 22229340.658584367, 51)
(21793, 22231572, 48)
(21873, 22231949, 48)
(21993, 22231984, 49)
(22113, 22232017, 50)
(21993, 22232096, 49)
(22113, 22232126, 50)
(21873, 22232235, 48)
(21873, 22232361, 48)
(22347, 22235426, 48)
(22387, 22236037, 49)
(22387, 22236228, 49)
(22387, 22236315, 49)
(22387, 22237145, 49)
(22387, 22237443, 49)
(22387, 22237714, 49)
(22427, 22238543, 49)
(22428, 22239262, 50)
(24048, 22240167.004080366, 51)
(23428, 22240429, 51)
(23468, 22240812, 52)
(23428, 22241015, 51)
(23468, 22241310, 52)
(23588, 22241379, 53)
(24048, 22242471.06842589, 51)
(24048, 22243529.162704967, 51)
(24048, 22245466.46002952, 54)
(24048, 22245706, 54)
(24048, 22247456, 52)
(24048, 22247799, 52)
(24048, 22248040, 51)
(24048, 22248195.097995296, 51)
(24048, 22248399, 51)
(24048, 22248682, 51)
(24048, 22248731.54305078, 52)
(24048, 22249094.586574215, 53)
(24048, 22249340.966815773, 53)
(24048, 22249552, 53)
(24048, 22249852, 52)
(24048, 22249996, 52)
(24048, 22250865.14658708, 56)
(24048, 22251048, 52)
(24048, 22251203, 52)
(24048, 22252203.415090404, 51)
(24048, 22253191.851681907, 55)
(24048, 22254032, 55)
(24048, 22254136, 55)
(24048, 22254262, 55)
(24048, 22254660, 54)
(24048, 22255237.162704967, 54)
(24048, 22255538.50578501, 54)
(24048, 22255641.836592853, 54)
(24048, 22256042, 52)
(24048, 22256224.487183962, 53)
(24048, 22256234.162704967, 53)
(24048, 22256605.386670116, 54)
(24048, 22256869, 53)
(24048, 22256997.54305078, 53)
(24048, 22257738.039956346, 51)
(24048, 22258101.090828218, 51)
(24048, 22258166.50578501, 51)
(24048, 22258601, 49)
(24048, 22258989, 49)
(24048, 22259213.409501527, 50)
(24048, 22259463.409501527, 50)
(24048, 22259679, 50)
(24048, 22260267.409501527, 49)
(24048, 22261627.090828218, 49)
(24048, 22261670, 49)
(24048, 22261790.637160808, 50)
(24048, 22261836, 49)
(24048, 22261891.767439827, 50)
(24048, 22261970.637160808, 49)
(24048, 22262072.28431962, 50)
(24048, 22262257, 48)
(24048, 22262429, 47)
(24048, 22263838.42336964, 48)
(24048, 22264303.42336964, 48)
(24048, 22267792, 48)
(24048, 22268443, 48)
(24048, 22269978.20373203, 57)
(24048, 22272703, 49)
(22393, 22276338, 47)
(22313, 22277214, 47)
(22354, 22277362, 46)
(22354, 22277702, 46)
(18374, 22281713, 45)
(18234, 22284372, 43)
(16204, 22286154, 42)
(16164, 22287864, 41)
(16164, 22288032, 41)
(16264, 22289197, 42)
(16328, 22289318, 44)
(16392, 22289319, 46)
(16424, 22289348, 47)
(16456, 22289349, 48)
(16416, 22290791, 47)
(16516, 22290832, 48)
(16580, 22290968, 49)
(16700, 22291678, 50)
(16820, 22291872, 51)
(16700, 22292122, 50)
(16820, 22292242, 51)
(16700, 22292356, 50)
(16700, 22292467, 50)
(16700, 22292574, 50)
(16444, 22294038, 43)
(16444, 22302584, 43)
(16444, 22303806, 43)
(16444, 22304399, 43)
(16344, 22310552, 42)
(12444, 22315789, 41)
(12164, 22317389, 40)
(12638, 22319195, 40)
(12639, 22319711, 41)
(8859, 22322022, 41)
(8859, 22322236, 41)
(9099, 22323382, 41)
(9139, 22323667, 41)
(9539, 22323701, 42)
(9899, 22323730, 43)
(10299, 22323739, 44)
(10699, 22323756, 45)
(9100, 22327150, 42)
(9116, 22327363, 43)
(9516, 22327554, 44)
(8540, 22328642, 41)
(8660, 22328908, 42)
(8511, 22329000, 39)
(8611, 22329071, 40)
(8647, 22329126, 40)
(8563, 22329255, 40)
(9059, 22329297, 41)
(9026, 22329710, 39)
(8447, 22329998, 38)
(8846, 22330271, 38)
(8727, 22330632, 37)
(8747, 22331154, 37)
(8867, 22331196, 38)
(8643, 22332003, 37)
(9139, 22332040, 38)
(8489, 22333149, 36)
(8537, 22334197, 36)
(8601, 22334349, 37)
(8665, 22334502, 38)
(9065, 22334928, 39)
(9385, 22335326, 40)
(9401, 22335334, 41)
(9385, 22335724, 40)
(10289, 22336350, 40)
(13121, 22336372, 41)
(18785, 22336394, 42)
(24048, 22336414, 43)
(24048, 22336695, 42)
(9449, 22337004, 40)
(9689, 22337350, 40)
(9409, 22339760, 40)
(8784, 22341062, 38)
(8824, 22341738, 39)
(8825, 22341787, 40)
(8825, 22343301, 40)
(8466, 22343664, 40)
(8465, 22343976, 39)
(8466, 22344116, 40)
(8469, 22344195, 40)
(10465, 22344835, 40)
(13365, 22344905, 41)
(12924, 22346236, 40)
(13244, 22346262, 41)
(13484, 22347472, 41)
(13524, 22348124, 41)
(15867, 22348559, 42)
(15887, 22348889, 43)
(15887, 22348962, 43)
(15887, 22349078, 43)
(15887, 22349289, 43)
(15887, 22349382, 43)
(16207, 22349448, 44)
(16207, 22349660, 44)
(16207, 22349894, 44)
(16227, 22350670, 44)
(16207, 22351214, 44)
(16227, 22351318, 45)
(16207, 22351420, 44)
(16207, 22351520, 44)
(16208, 22351567, 45)
(16307, 22351873, 44)
(16308, 22351911, 45)
(16208, 22351947, 45)
(16328, 22351994, 46)
(16307, 22352105, 44)
(16327, 22352106, 45)
(16328, 22352107, 46)
(16188, 22352247, 44)
(16308, 22352364, 45)
(16208, 22352473, 45)
(16208, 22352833, 45)
(16188, 22353301, 44)
(16188, 22353359, 44)
(16208, 22353379, 45)
(16188, 22353608, 44)
(16188, 22354266, 44)
(16207, 22354547, 44)
(16207, 22354891, 44)
(16227, 22355035, 44)
(16188, 22355106, 44)
(16208, 22355137, 45)
(16327, 22355202, 45)
(16207, 22355318, 44)
(16207, 22355463, 44)
(16207, 22355814, 44)
(16188, 22355894, 44)
(16188, 22356115, 44)
(16207, 22356301, 44)
(16207, 22356745, 44)
(16188, 22357032, 44)
(16207, 22357206, 44)
(16207, 22357363, 44)
(15707, 22357689, 43)
(15727, 22357768, 44)
(15807, 22358060, 43)
(15807, 22358150, 43)
(15727, 22359490, 43)
(15807, 22363524, 43)
(15727, 22363908, 43)
(15847, 22363921, 44)
(15807, 22365322, 43)
(11827, 22368359, 42)
(11827, 22372877, 42)
(11795, 22377413, 41)
(11787, 22378346, 41)
(11907, 22381576, 42)
(11827, 22381931, 42)
(11907, 22382240, 42)
(11907, 22382329, 42)
(11907, 22384718, 42)
(11907, 22384901, 42)
(11827, 22386467, 42)
(11907, 22388377, 42)
(10907, 22389192, 41)
(10907, 22389986, 41)
(10827, 22391044, 41)
(9804, 22395659, 39)
(9804, 22400176, 39)
(9804, 22404755, 39)
(10762, 22405821, 39)
(15514, 22405844, 40)
(23002, 22405900, 41)
(10122, 22406631, 39)
(10142, 22407505, 40)
(9164, 22408133, 38)
(9184, 22408161, 39)
(9184, 22408241, 39)
(9284, 22408265, 40)
(9264, 22408344, 39)
(10278, 22408394, 39)
(12108, 22408426, 39)
(14058, 22408487, 40)
(16008, 22408533, 41)
(16028, 22408702, 42)
(16048, 22408803, 42)
(16068, 22408993, 43)
(16168, 22409019, 44)
(16088, 22409317, 43)
(16188, 22409470, 44)
(18283, 22409631, 45)
(24048, 22410278, 44)
(20348, 22410961, 44)
(20348, 22411068, 44)
(20748, 22411139, 45)
(20068, 22411442, 44)
(20348, 22411548, 44)
(20748, 22411626, 45)
(20468, 22411670, 45)
(20068, 22411780, 44)
(20188, 22411838, 45)
(20188, 22411870, 45)
(20068, 22412303, 44)
(19968, 22412646, 44)
(19968, 22412854, 44)
(19988, 22412952, 45)
(19968, 22413003, 44)
(19968, 22413157, 44)
(19968, 22413290, 44)
(19988, 22413320, 45)
(20108, 22413341, 46)
(20089, 22413360, 46)
(20348, 22413413, 44)
(20368, 22413511, 45)
(20428, 22413578, 46)
(20528, 22413661, 46)
(20768, 22413681, 47)
(20788, 22413705, 48)
(21287, 22413711, 49)
(21307, 22413730, 50)
(22026, 22413738, 51)
(21988, 22413744, 51)
(21969, 22413797, 51)
(22449, 22413997, 51)
(22489, 22414020, 52)
(21270, 22414259, 50)
(20909, 22415235, 47)
(20909, 22415502, 47)
(20890, 22415637, 47)
(20910, 22415658, 48)
(20849, 22415802, 46)
(20449, 22415875, 45)
(20450, 22415957, 46)
(20450, 22415982, 46)
(20449, 22416086, 45)
(20449, 22416189, 45)
(20549, 22416402, 45)
(20549, 22416511, 45)
(20549, 22416619, 45)
(20549, 22416726, 45)
(20469, 22418676, 45)
(20409, 22422433, 43)
(20429, 22422498, 44)
(20749, 22422529, 45)
(20729, 22422648, 44)
(20429, 22422731, 44)
(20749, 22422748, 45)
(20729, 22422837, 44)
(20729, 22422937, 44)
(20429, 22423004, 44)
(20749, 22423047, 45)
(20429, 22423182, 44)
(20469, 22423273, 45)
(20135, 22424720, 42)
(20135, 22424845, 42)
(20135, 22425064, 42)
(19816, 22425448, 42)
(19876, 22425477, 43)
(19876, 22425635, 43)
(20195, 22425978, 43)
(20515, 22426118, 44)
(20215, 22426183, 44)
(20515, 22426877, 44)
(20198, 22426950, 44)
(20598, 22426969, 45)
(20635, 22427227, 45)
(20015, 22427300, 44)
(19959, 22427535, 43)
(19899, 22427634, 42)
(20464, 22427687, 43)
(20459, 22427726, 43)
(20459, 22427881, 43)
(20499, 22427927, 44)
(20499, 22427940, 44)
(20815, 22428223, 43)
(20835, 22428238, 44)
(21254, 22428250, 45)
(21258, 22428284, 46)
(21618, 22428303, 47)
(21622, 22428324, 48)
(21615, 22428440, 46)
(21675, 22428935, 46)
(22075, 22429107, 47)
(22075, 22429218, 47)
(22075, 22429577, 47)
(22395, 22429628, 48)
(22495, 22429650, 49)
(22515, 22429655, 50)
(22035, 22429704, 49)
(21935, 22429758, 48)
(22199, 22430297, 46)
(22299, 22430380, 47)
(21695, 22430456, 47)
(22015, 22430474, 48)
(22115, 22430480, 49)
(21915, 22430652, 47)
(21916, 22430703, 48)
(21896, 22430995, 47)
(21976, 22431021, 48)
(22296, 22431050, 49)
(22396, 22431110, 50)
(22172, 22431155, 50)
(21992, 22431428, 49)
(21975, 22431607, 47)
(22055, 22431747, 48)
(21755, 22431788, 47)
(21695, 22431911, 47)
(24048, 22431985.55044924, 49)
(24048, 22432149.436326075, 49)
(24048, 22432303.436326075, 49)
(24048, 22432336, 49)
(24048, 22432430, 49)
(24048, 22432661.739603855, 50)
(24048, 22433329, 48)
(24048, 22433599, 47)
(24048, 22434189, 47)
(24048, 22434425, 48)
(24048, 22434615, 47)
(24048, 22434784, 47)
(24048, 22434893, 47)
(24048, 22435356.62313014, 48)
(24048, 22435646, 48)
(24048, 22437197, 47)
(22060, 22437528, 46)
(22180, 22437607, 47)
(22080, 22437734, 47)
(22081, 22437923, 48)
(22281, 22438059, 49)
(23081, 22438060, 53)
(23881, 22438061, 57)
(24048, 22438152.84273234, 67)
(24048, 22438192, 60)
(22081, 22438589, 48)
(22201, 22438717, 49)
(22082, 22438790, 49)
(22282, 22439033, 50)
(23481, 22439604, 55)
(24048, 22439611.526312176, 62)
(24048, 22440353.776497744, 69)
(24048, 22440686.87077494, 85)
(24048, 22440999, 85)
(24048, 22441258, 84)
(24048, 22441522, 83)
(24048, 22441845.72527409, 85)
(24048, 22441937, 83)
(24048, 22443168.911573816, 87)
(24048, 22443211, 87)
(24048, 22443337, 82)
(24048, 22444128.1921978, 84)
(24048, 22445040, 80)
(24048, 22445044, 80)
(24048, 22445061, 80)
(24048, 22445067.3743537, 80)
(24048, 22445072.46359247, 80)
(24048, 22445074.672182325, 80)
(24048, 22445129.209354248, 80)
(24048, 22445357, 80)
(24048, 22445373, 80)
(24048, 22445380.526312176, 80)
(24048, 22445384, 80)
(24048, 22445643, 80)
(24048, 22445665, 80)
(24048, 22445682, 80)
(24048, 22445805.669809625, 80)
(24048, 22445806.685003124, 80)
(24048, 22445808.355313018, 80)
(24048, 22446082.544053562, 81)
(24048, 22446095.233694352, 81)
(24048, 22446115.697227146, 81)
(24048, 22446137.696133178, 81)
(24048, 22446141.187706344, 81)
(24048, 22446154.42380614, 81)
(24048, 22446176.143494546, 81)
(24048, 22446202.32382917, 81)
(24048, 22446367.41710304, 81)
(24048, 22446379.87988373, 81)
(24048, 22446404.659936108, 82)
(24048, 22446442.312170673, 82)
(24048, 22446448.88463738, 82)
(24048, 22446467.82450422, 82)
(24048, 22446529.87077494, 82)
(24048, 22446648.45826824, 81)
(24048, 22446722.422431063, 81)
(24048, 22446729.683835883, 81)
(24048, 22447311.72527409, 80)
(24048, 22448803, 80)
(24048, 22450506, 80)
(24048, 22450527, 80)
(24048, 22450530.46359247, 80)
(24048, 22450533.3743537, 80)
(24048, 22450813, 80)
(24048, 22450835, 80)
(24048, 22450894.209354248, 80)
(24048, 22451123.659936108, 80)
(24048, 22451127, 80)
(24048, 22451136, 80)
(24048, 22451138.672182325, 80)
(24048, 22451165, 80)
(24048, 22451165.526312176, 80)
(24048, 22451290.685003124, 80)
(24048, 22451415, 80)
(24048, 22451441, 80)
(24048, 22451583.697227146, 80)
(24048, 22451850.355313018, 80)
(24048, 22451861.87988373, 80)
(24048, 22451863.669809625, 80)
(24048, 22451865.77677616, 80)
(24048, 22451909.187706344, 80)
(24048, 22452003.143494546, 80)
(24048, 22452122.41710304, 80)
(24048, 22452130.233694352, 80)
(24048, 22452148.000804286, 80)
(24048, 22452193.42380614, 80)
(24048, 22452194.696133178, 80)
(24048, 22452210.312170673, 80)
(24048, 22452247.88463738, 80)
(24048, 22452250.32382917, 80)
(24048, 22452300.87077494, 80)
(24048, 22452410.45826824, 80)
(24048, 22452485.422431063, 80)
(24048, 22452523.683835883, 80)
(24048, 22452525.82450422, 80)
(24048, 22453346.72527409, 80)
(24048, 22454546, 80)
(24048, 22455820.659936108, 80)
(24048, 22455972, 80)
(24048, 22456025.3743537, 80)
(24048, 22456294, 80)
(24048, 22456295.46359247, 80)
(24048, 22456334, 80)
(24048, 22456360.209354248, 80)
(24048, 22456627, 80)
(24048, 22456649, 80)
(24048, 22456769.937225852, 81)
(24020, 22460381, 55)
(24048, 22461497.5039271, 55)
(24048, 22461791.66027018, 54)
(24048, 22462690, 51)
(24048, 22464122, 48)
(24048, 22464589.340071958, 53)
(24048, 22464992, 47)
(24048, 22465144, 46)
(24048, 22465328, 46)
(24048, 22469599, 48)
(24048, 22471480.725881364, 48)
(24048, 22471665.88445585, 50)
(24048, 22474048, 50)
(24048, 22478543, 50)
(24048, 22483113, 49)
(24048, 22485951, 46)
(24048, 22487637, 46)
(24048, 22490989, 45)
(24048, 22491746, 44)
(24048, 22492170, 44)
(24048, 22492378, 43)
(24048, 22496705.487388115, 50)
(24048, 22496828, 50)
(24048, 22497000.428464487, 50)
(24048, 22497210.611503206, 51)
(24048, 22497372, 50)
(24048, 22497465, 50)
(24048, 22498216.167346083, 53)
(24048, 22498304.837719895, 52)
(24048, 22498960, 46)
