S_ime,W_time,R_time,Processors,id,type,Max_resource,Min_resource,Total_cost
114999.75,5,4269,200,273,1,200,200,853800
115030.96875,0,4163,200,274,1,200,200,832600
115045.03125,4,4109,200,275,1,200,200,821800
115086.375,3,3963,200,276,1,200,200,792600
116417.53125,10,76468,100,277,1,100,100,7646800
116417.53125,10,83259,100,278,1,100,100,8325900
116417.53125,10,109480,100,279,1,100,100,10948000
116417.53125,10,110122,100,280,1,100,100,11012200
116417.8125,9,90663,100,281,1,100,100,9066300
116417.8125,9,93218,100,282,1,100,100,9321800
116417.8125,9,96385,100,283,1,100,100,9638500
116417.8125,9,98491,100,284,1,100,100,9849100
116418.09375,8,96643,100,285,1,100,100,9664300
116418.09375,349,98585,100,286,1,100,100,9858500
116418.09375,3122,113137,100,287,1,100,100,11313700
116418.09375,2739,115061,100,288,1,100,100,11506100
116418.375,23427,67781,100,289,1,100,100,6778100
116418.375,23427,81012,100,290,1,100,100,8101200
116418.375,23427,86629,100,291,1,100,100,8662900
116418.375,23427,89299,100,292,1,100,100,8929900
116418.65625,23935,7907,100,293,1,100,100,790700
116418.65625,23426,112559,100,294,1,100,100,11255900
116418.65625,23935,126309,100,295,1,100,100,12630900
116435.8125,26729,27746,500,296,1,500,500,13873000
116479.125,27196,99192,500,297,1,500,500,49596000
116483.0625,27486,93176,500,298,1,500,500,46588000
118600.59375,16177,112572,100,299,1,100,100,11257200
118602.5625,16170,129884,100,300,1,100,100,12988400
118609.59375,16145,98798,100,301,1,100,100,9879800
118610.71875,20424,101296,100,302,1,100,100,10129600
129170.25,0,54,1,303,1,1,1,54
129199.78125,0,43,1,304,1,1,1,43
130025.25,1,159,4,305,1,4,4,636
130079.25,11,84,4,306,1,4,4,336
130150.6875,8,93,4,307,1,4,4,372
130565.53125,1,149,1000,308,1,1000,1000,149000
130593.09375,0,74,10,309,1,10,10,740
130601.25,0,308,1000,310,1,1000,1000,308000
130606.3125,5,172800,1,311,1,1,1,172800
130613.90625,11,172800,1,312,1,1,1,172800
130620.09375,1,172800,1,313,1,1,1,172800
130626.0,2,114284,1,314,1,1,1,114284
130847.0625,4,345,1000,315,1,1000,1000,345000
131729.0625,1,109,1000,316,1,1000,1000,109000
131747.34375,0,98402,500,317,1,500,500,49201000
131749.59375,4,97701,500,318,1,500,500,48850500
131750.4375,1,97025,500,319,1,500,500,48512500
131757.75,8,95622,500,320,1,500,500,47811000
131760.84375,8,95622,500,321,1,500,500,47811000
131762.53125,2,145,1000,322,1,1000,1000,145000
131763.09375,1428,50648,500,323,1,500,500,25324000
131767.03125,15761,97051,500,324,1,500,500,48525500
131785.59375,38,7949,100,325,1,100,100,794900
131796.0,28,78018,1000,326,1,1000,1000,78018000
132117.75,14514,80183,1000,327,1,1000,1000,80183000
132473.53125,0,438,160,328,1,160,160,70080
132587.15625,0,9154,160,329,1,160,160,1464640
132723.84375,0,135,160,330,1,160,160,21600
132782.0625,0,136,160,331,1,160,160,21760
132782.625,8844,108780,500,332,1,500,500,54390000
132895.40625,8058,88290,200,333,1,200,200,17658000
132923.53125,8343,97628,200,334,1,200,200,19525600
132930.28125,8319,105458,200,335,1,200,200,21091600
132967.40625,11316,104265,200,336,1,200,200,20853000
133419.09375,9710,93,400,337,1,400,400,37200
133472.8125,0,89,40,338,1,40,40,3560
133830.84375,6,9449,160,339,1,160,160,1511840
134158.5,47053,21873,1000,340,1,1000,1000,21873000
136570.21875,5,334,100,341,1,100,100,33400
136737.84375,3,77920,100,342,1,100,100,7792000
136782.5625,0,73157,100,343,1,100,100,7315700
137421.84375,8,434,160,344,1,160,160,69440
137990.53125,20364,259200,1000,345,1,1000,1000,259200000
138059.71875,1,1107,200,346,1,200,200,221400
138350.53125,1,19198,300,347,1,300,300,5759400
139665.375,8552,70105,600,348,1,600,600,42063000
140474.25,11648,64144,600,349,1,600,600,38486400
146029.78125,0,81230,100,350,1,100,100,8123000
146034.5625,6,93577,100,351,1,100,100,9357700
146040.75,6,7915,100,352,1,100,100,791500
153020.53125,8933,105,15000,353,1,15000,15000,1575000
153271.125,1,53,1,354,1,1,1,53
153318.9375,0,178,1,355,1,1,1,178
153393.75,5,146,2,356,1,2,2,292
