S_ime,W_time,R_time,Processors,id,type,Max_resource,Min_resource,Total_cost
21393.0,1793,79479,20,15144,1,20,20,1589580
21393.0,1793,79989,20,15145,1,20,20,1599780
21393.0,1793,79989,20,15146,1,20,20,1599780
21393.5,1792,62600,20,15147,1,20,20,1252000
21393.5,1792,63266,20,15148,1,20,20,1265320
21393.5,1792,64970,20,15149,1,20,20,1299400
21393.5,1792,80656,20,15150,1,20,20,1613120
21394.0,1791,63328,20,15151,1,20,20,1266560
21394.0,1791,63445,20,15152,1,20,20,1268900
21394.0,1791,63823,20,15153,1,20,20,1276460
21394.0,1791,79003,20,15154,1,20,20,1580060
21394.0,1791,80103,20,15155,1,20,20,1602060
21394.5,1790,63854,20,15156,1,20,20,1277080
21394.5,1790,79727,20,15157,1,20,20,1594540
21394.5,1790,80687,20,15158,1,20,20,1613740
21395.0,1789,62748,20,15159,1,20,20,1254960
21395.0,1789,63100,20,15160,1,20,20,1262000
21395.0,1789,63750,20,15161,1,20,20,1275000
